Season,Week,Date,SeasonWeek,StationID,SurveyID,Coyote,Opossum,Raccoon
SP10,week 3,5/19/2010,SP10 week 3,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D03-AMP1,D03-AMP1-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 1,5/8/2010,SP10 week 1,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 1,5/9/2010,SP10 week 1,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 1,5/10/2010,SP10 week 1,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 2,5/11/2010,SP10 week 2,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 2,5/12/2010,SP10 week 2,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 2,5/13/2010,SP10 week 2,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 2,5/14/2010,SP10 week 2,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 2,5/15/2010,SP10 week 2,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 2,5/16/2010,SP10 week 2,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 2,5/17/2010,SP10 week 2,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 3,5/18/2010,SP10 week 3,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 3,5/19/2010,SP10 week 3,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D03-CHP1,D03-CHP1-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 1,5/8/2010,SP10 week 1,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 1,5/9/2010,SP10 week 1,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 1,5/10/2010,SP10 week 1,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 2,5/11/2010,SP10 week 2,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 2,5/12/2010,SP10 week 2,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 2,5/13/2010,SP10 week 2,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 2,5/14/2010,SP10 week 2,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 2,5/15/2010,SP10 week 2,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 2,5/16/2010,SP10 week 2,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 2,5/17/2010,SP10 week 2,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 3,5/18/2010,SP10 week 3,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 3,5/19/2010,SP10 week 3,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D03-GOM1,D03-GOM1-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 1,5/8/2010,SP10 week 1,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 1,5/9/2010,SP10 week 1,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 1,5/10/2010,SP10 week 1,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 2,5/11/2010,SP10 week 2,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 2,5/12/2010,SP10 week 2,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 2,5/13/2010,SP10 week 2,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 2,5/14/2010,SP10 week 2,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 2,5/15/2010,SP10 week 2,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 2,5/16/2010,SP10 week 2,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 2,5/17/2010,SP10 week 2,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 3,5/18/2010,SP10 week 3,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 3,5/19/2010,SP10 week 3,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D03-HOR1,D03-HOR1-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 1,5/8/2010,SP10 week 1,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 1,5/9/2010,SP10 week 1,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 1,5/10/2010,SP10 week 1,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 2,5/11/2010,SP10 week 2,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 2,5/12/2010,SP10 week 2,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 2,5/13/2010,SP10 week 2,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 2,5/14/2010,SP10 week 2,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 2,5/15/2010,SP10 week 2,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 2,5/16/2010,SP10 week 2,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 2,5/17/2010,SP10 week 2,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 3,5/18/2010,SP10 week 3,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 3,5/19/2010,SP10 week 3,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D03-MFP0,D03-MFP0-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 1,5/8/2010,SP10 week 1,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 1,5/9/2010,SP10 week 1,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 1,5/10/2010,SP10 week 1,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 2,5/11/2010,SP10 week 2,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 2,5/12/2010,SP10 week 2,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 2,5/13/2010,SP10 week 2,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 2,5/14/2010,SP10 week 2,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 2,5/15/2010,SP10 week 2,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 2,5/16/2010,SP10 week 2,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 2,5/17/2010,SP10 week 2,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 3,5/18/2010,SP10 week 3,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 3,5/19/2010,SP10 week 3,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D03-STB1,D03-STB1-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 1,5/8/2010,SP10 week 1,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 1,5/9/2010,SP10 week 1,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 1,5/10/2010,SP10 week 1,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 2,5/11/2010,SP10 week 2,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 2,5/12/2010,SP10 week 2,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 2,5/13/2010,SP10 week 2,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 2,5/14/2010,SP10 week 2,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 2,5/15/2010,SP10 week 2,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 2,5/16/2010,SP10 week 2,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 2,5/17/2010,SP10 week 2,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 3,5/18/2010,SP10 week 3,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 3,5/19/2010,SP10 week 3,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D04-DNP1,D04-DNP1-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 1,5/8/2010,SP10 week 1,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 1,5/9/2010,SP10 week 1,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 1,5/10/2010,SP10 week 1,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 2,5/11/2010,SP10 week 2,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 2,5/12/2010,SP10 week 2,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 2,5/13/2010,SP10 week 2,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 2,5/14/2010,SP10 week 2,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 2,5/15/2010,SP10 week 2,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 2,5/16/2010,SP10 week 2,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 2,5/17/2010,SP10 week 2,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 3,5/18/2010,SP10 week 3,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 3,5/19/2010,SP10 week 3,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D04-EDW0,D04-EDW0-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 1,5/8/2010,SP10 week 1,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 1,5/9/2010,SP10 week 1,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 1,5/10/2010,SP10 week 1,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 2,5/11/2010,SP10 week 2,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 2,5/12/2010,SP10 week 2,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 2,5/13/2010,SP10 week 2,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 2,5/14/2010,SP10 week 2,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 2,5/15/2010,SP10 week 2,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 2,5/16/2010,SP10 week 2,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 2,5/17/2010,SP10 week 2,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 3,5/18/2010,SP10 week 3,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 3,5/19/2010,SP10 week 3,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D04-EVC0,D04-EVC0-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 1,5/8/2010,SP10 week 1,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 1,5/9/2010,SP10 week 1,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 1,5/10/2010,SP10 week 1,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 2,5/11/2010,SP10 week 2,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 2,5/12/2010,SP10 week 2,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 2,5/13/2010,SP10 week 2,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 2,5/14/2010,SP10 week 2,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 2,5/15/2010,SP10 week 2,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 2,5/16/2010,SP10 week 2,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 2,5/17/2010,SP10 week 2,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 3,5/18/2010,SP10 week 3,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 3,5/19/2010,SP10 week 3,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 3,5/20/2010,SP10 week 3,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 3,5/21/2010,SP10 week 3,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 3,5/22/2010,SP10 week 3,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 3,5/23/2010,SP10 week 3,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 3,5/24/2010,SP10 week 3,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 4,5/25/2010,SP10 week 4,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 4,5/26/2010,SP10 week 4,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 4,5/27/2010,SP10 week 4,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 4,5/28/2010,SP10 week 4,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 4,5/29/2010,SP10 week 4,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 4,5/30/2010,SP10 week 4,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 4,5/31/2010,SP10 week 4,D04-FGP1,D04-FGP1-SP10,NA,NA,NA
SP10,week 1,5/4/2010,SP10 week 1,D04-RDP1,D04-RDP1-SP10,NA,NA,NA
SP10,week 1,5/5/2010,SP10 week 1,D04-RDP1,D04-RDP1-SP10,NA,NA,NA
SP10,week 1,5/6/2010,SP10 week 1,D04-RDP1,D04-RDP1-SP10,NA,NA,NA
SP10,week 1,5/7/2010,SP10 week 1,D04-RDP1,D04-RDP1-SP10,NA,NA,NA
